job_id,source,job_title,company_name,location,published,job_url,full_description,scraped_at
14433939,stepstone,Praktikum Business Strategy and Transformation Vans,meinestadt.de,Baden-Württemberg,vor 17 Stunden,https://www.stepstone.de/stellenangebote--Praktikum-Business-Strategy-and-Transformation-Vans-Stuttgart-meinestadt-de--14433939-inline.html,,2026-09-12T22:07:09.646399+00:00
13689231,stepstone,Doktorand*in für Promotion zum Thema Absicherungsstrategien für E2E-DNNs beim Automatisierten Fahren,Mercedes-Benz AG,Baden-Württemberg,vor 17 Stunden,https://www.stepstone.de/stellenangebote--Doktorandin-fuer-Promotion-zum-Thema-Absicherungsstrategien-fuer-E2E-DNNs-beim-Automatisierten-Fahren-Sindelfingen-Mercedes-Benz-AG--13689231-inline.html,,2026-09-12T22:07:09.646399+00:00
13699556,stepstone,Big Data Engineer / AI Software Engineer (m/w/d),Solve42 GmbH,Baden-Württemberg,vor 18 Stunden,https://www.stepstone.de/stellenangebote--Big-Data-Engineer-AI-Software-Engineer-m-w-d-Mannheim-Solve42-GmbH--13699556-inline.html,,2026-09-12T22:07:09.646399+00:00
14497842,stepstone,Praktikum Online Marketing und Social Media (m/w/d),OPTIMA packaging group GmbH,Baden-Württemberg,vor 18 Stunden,https://www.stepstone.de/stellenangebote--Praktikum-Online-Marketing-und-Social-Media-m-w-d-74523-Schwaebisch-Hall-OPTIMA-packaging-group-GmbH--14497842-inline.html,,2026-09-12T22:07:09.646399+00:00
14195831,stepstone,Praktikant (w/m/d) Projektmanagement Hochbau,Drees & Sommer SE,Baden-Württemberg,vor 18 Stunden,https://www.stepstone.de/stellenangebote--Praktikant-w-m-d-Projektmanagement-Hochbau-Stuttgart-Drees-Sommer-SE--14195831-inline.html,,2026-09-12T22:07:09.646399+00:00
14328250,stepstone,Praktikum im Bereich Projektmanagement / PLM-Systemeinführung (m/w/d),Ferd. Hauber GmbH,Baden-Württemberg,vor 19 Stunden,https://www.stepstone.de/stellenangebote--Praktikum-im-Bereich-Projektmanagement-PLM-Systemeinfuehrung-m-w-d-Nuertingen-Ferd-Hauber-GmbH--14328250-inline.html,,2026-09-12T22:07:09.646399+00:00
14497837,stepstone,Werkstudent Marketing Projektmanagement (m/w/d),OPTIMA packaging group GmbH,Baden-Württemberg,vor 19 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-Marketing-Projektmanagement-m-w-d-74523-Schwaebisch-Hall-OPTIMA-packaging-group-GmbH--14497837-inline.html,,2026-09-12T22:07:09.646399+00:00
14195817,stepstone,Praktikant (w/m/d) Online-Texting & Content Editing,Drees & Sommer SE,Baden-Württemberg,vor 19 Stunden,https://www.stepstone.de/stellenangebote--Praktikant-w-m-d-Online-Texting-Content-Editing-Stuttgart-Drees-Sommer-SE--14195817-inline.html,,2026-09-12T22:07:09.646399+00:00
13552687,stepstone,Auszubildende Koch / Köchin (m/w/d) Ausbildungsjahr 2026,Hotel Sommer,Bayern,vor 4 Stunden,https://www.stepstone.de/stellenangebote--Auszubildende-Koch-Koechin-m-w-d-Ausbildungsjahr-2026-Fuessen-Hotel-Sommer--13552687-inline.html,,2026-09-12T22:07:09.646399+00:00
14435739,stepstone,Praktikum im Bereich Logistik - Raum Augsburg - Start 2027,Amazon Europe Core,Bayern,vor 8 Stunden,https://www.stepstone.de/stellenangebote--Praktikum-im-Bereich-Logistik-Raum-Augsburg-Start-2027-Augsburg-Amazon-Europe-Core--14435739-inline.html,,2026-09-12T22:07:09.646399+00:00
14435802,stepstone,Praktikum im Bereich Logistik - Hof- Start 2027,Amazon Europe Core,Bayern,vor 8 Stunden,https://www.stepstone.de/stellenangebote--Praktikum-im-Bereich-Logistik-Hof-Start-2027-Hof-Amazon-Europe-Core--14435802-inline.html,,2026-09-12T22:07:09.646399+00:00
13785249,stepstone,"Consultant (m/w/d) aus den Fachrichtungen Physik, Mathematik, Informatik, Natur-, Ingenieur- oder Wirtschaftswissenschaften",d-fine GmbH,Bayern,vor 11 Stunden,https://www.stepstone.de/stellenangebote--Consultant-m-w-d-aus-den-Fachrichtungen-Physik-Mathematik-Informatik-Natur-Ingenieur-oder-Wirtschaftswissenschaften-Berlin-Duesseldorf-Frankfurt-am-Main-Hamburg-Muenchen-bundesweit-d-fine-GmbH--13785249-inline.html,,2026-09-12T22:07:09.646399+00:00
14497883,stepstone,Werkstudent Vertrieb & Marketing (m/w/d),Quantec Engineering GmbH,Bayern,vor 14 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-Vertrieb-Marketing-m-w-d-Kempten-Quantec-Engineering-GmbH--14497883-inline.html,,2026-09-12T22:07:09.646399+00:00
14435094,stepstone,Praktikant Produktstrategie Wertpapiere (w/m/d),ING Deutschland,Bayern,vor 14 Stunden,https://www.stepstone.de/stellenangebote--Praktikant-Produktstrategie-Wertpapiere-w-m-d-Frankfurt-am-Main-Nuernberg-ING-Deutschland--14435094-inline.html,,2026-09-12T22:07:09.646399+00:00
14436197,stepstone,Ausbildung Elektroniker Fachrichtung Energie- und Gebäudetechnik (m/w/d),EMP-Elektrotechnik GmbH,Bayern,vor 15 Stunden,https://www.stepstone.de/stellenangebote--Ausbildung-Elektroniker-Fachrichtung-Energie-und-Gebaeudetechnik-m-w-d-Rosstal-EMP-Elektrotechnik-GmbH--14436197-inline.html,,2026-09-12T22:07:09.646399+00:00
14499504,stepstone,Ausbildung Hotelfach (m/w/d) | Start Winter oder Sommer 2027,Novotel München City,Bayern,vor 15 Stunden,https://www.stepstone.de/stellenangebote--Ausbildung-Hotelfach-m-w-d-Start-Winter-oder-Sommer-2027-Muenchen-Novotel-Muenchen-City--14499504-inline.html,,2026-09-12T22:07:09.646399+00:00
14498333,stepstone,Front of House & Functional Service (Chef de Rang / Service Trainee),RE-Managers GmbH,Bayern,vor 15 Stunden,https://www.stepstone.de/stellenangebote--Front-of-House-Functional-Service-Chef-de-Rang-Service-Trainee-Bad-Groenenbach-Allgaeu-RE-Managers-GmbH--14498333-inline.html,,2026-09-12T22:07:09.646399+00:00
14434706,stepstone,Trainee Key Account Management Foodservice (m/w/d),Rittner Food Service GmbH & Co. KG,Bayern,vor 16 Stunden,https://www.stepstone.de/stellenangebote--Trainee-Key-Account-Management-Foodservice-m-w-d-Unterschleissheim-Rittner-Food-Service-GmbH-Co-KG--14434706-inline.html,,2026-09-12T22:07:09.646399+00:00
11735023,stepstone,Pflichtpraktikum/Freiwilliges Praktikum im Projektmanagement Hochbau (w/m/d),Drees & Sommer SE,Bayern,vor 16 Stunden,https://www.stepstone.de/stellenangebote--Pflichtpraktikum-Freiwilliges-Praktikum-im-Projektmanagement-Hochbau-w-m-d-Nuernberg-Drees-Sommer-SE--11735023-inline.html,,2026-09-12T22:07:09.646399+00:00
14395766,stepstone,W2 Professorship – Digital Production Technologies (m/f/d),Technische Hochschule Aschaffenburg,Bayern,vor 17 Stunden,https://www.stepstone.de/stellenangebote--W2-Professorship-Digital-Production-Technologies-m-f-d-Aschaffenburg-Technische-Hochschule-Aschaffenburg--14395766-inline.html,,2026-09-12T22:07:09.646399+00:00
14226440,stepstone,Ausbildung zum Industriekaufmann ab 2027 (m/w/d),Nitrochemie Aschau GmbH,Bayern,vor 17 Stunden,https://www.stepstone.de/stellenangebote--Ausbildung-zum-Industriekaufmann-ab-2027-m-w-d-Aschau-am-Inn-Nitrochemie-Aschau-GmbH--14226440-inline.html,,2026-09-12T22:07:09.646399+00:00
14433889,stepstone,Werkstudent/in Vertrieb und Marketing (m/w/d),Quantec Engineering GmbH,Bayern,vor 17 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-in-Vertrieb-und-Marketing-m-w-d-Kempten-Quantec-Engineering-GmbH--14433889-inline.html,,2026-09-12T22:07:09.646399+00:00
